7000 2 2
0.339267 0.998433
0.951037 0.086567
0.411553 0.951754
0.689145 0.461518
0.951357 0.579455
0.199446 0.083651
0.551365 0.95401
0.681336 0.207209
0.954649 0.574903
0.228953 0.014238
0.588147 0.804445
0.278325 0.812063
0.847272 0.757952
0.436426 0.00634
0.871604 0.628981
0.065301 0.508909
0.086806 0.886413
0.992182 0.549515
0.603818 0.882451
0.449308 0.518629
0.07182 0.868213
0.992421 0.594159
0.474945 0.984649
0.850956 0.025495
0.904042 0.677907
0.343845 0.003907
0.70002 0.732975
0.132313 0.790095
0.744511 0.684525
0.052287 0.795447
0.659067 0.830996
0.332694 0.596702
0.677848 0.90407
0.650741 0.007034
0.981169 0.469988
0.057723 0.149251
0.680297 0.85191
0.395458 0.458301
0.37769 0.889811
0.581171 0.736382
0.481363 0.830366
0.383166 0.865115
0.469281 0.84346
0.416007 0.836375
0.333668 0.932144
0.709917 0.579455
0.946154 0.595101
0.238534 0.036928
0.677848 0.90407
0.650741 0.007034
0.155132 0.8581
0.833209 0.750393
0.87522 0.721634
0.390969 0.009711
0.949409 0.587948
0.241745 0.015502
0.357335 0.998194
0.936162 0.081731
0.895846 0.690899
0.348011 0.02492
0.873471 0.723497
0.377583 0.041323
0.609515 0.922048
0.579299 0.282901
0.260424 0.837177
0.644665 0.893645
0.626252 0.708786
0.084726 0.986983
0.582236 0.799468
0.270354 0.834826
0.293466 0.856068
0.624552 0.847814
0.803053 0.806414
0.500684 0.00317
0.861889 0.739626
0.417207 0.0
0.242162 0.953003
0.870438 0.445121
0.851513 0.725816
0.270202 0.284956
0.945856 0.594805
0.228301 0.057097
0.661088 0.866569
0.425385 0.447517
0.554202 0.962216
0.772596 0.024766
0.935197 0.620002
0.278099 0.009771
0.867041 0.732541
0.394242 0.029206
0.714621 0.87994
0.596123 0.032248
0.769653 0.837226
0.533529 0.024292
0.9561 0.571252
0.231332 0.001966
0.642785 0.916567
0.60101 0.17688
0.807629 0.659968
0.047818 0.672234
0.507285 0.976476
0.809368 0.044936
0.018618 0.743283
0.981548 0.870531
0.273951 0.84198
0.631635 0.884707
0.744781 0.857789
0.566848 0.019303
0.696681 0.886897
0.556146 0.148151
0.582992 0.951271
0.739932 0.031254
0.614087 0.937997
0.721426 0.003691
0.614087 0.937997
0.721426 0.003691
0.333634 0.999987
0.995715 0.007992
0.625935 0.932081
0.693285 0.034669
0.53201 0.969339
0.786579 0.041333
0.677848 0.90407
0.650741 0.007034
0.946154 0.595101
0.238534 0.036928
0.291951 0.852011
0.620745 0.859881
0.244275 0.95291
0.867225 0.447321
0.411817 0.994896
0.901056 0.047542
0.945856 0.594805
0.228301 0.057097
0.656896 0.873592
0.44359 0.425763
0.768911 0.792395
0.312989 0.407436
0.540606 0.96696
0.798596 0.00044
0.179397 0.877797
0.820653 0.709521
0.624983 0.93264
0.697628 0.028087
0.856213 0.746648
0.411913 0.027837
0.411817 0.994896
0.901056 0.047542
0.700996 0.68704
0.042476 0.890419
0.975446 0.512585
0.171179 0.004251
0.945856 0.594805
0.228301 0.057097
0.931955 0.626733
0.286667 0.006895
0.462665 0.78936
0.327601 0.99294
0.693341 0.893864
0.612307 0.048472
0.674033 0.776916
0.216739 0.732599
0.554197 0.769594
0.225855 0.95159
0.53201 0.969339
0.786579 0.041333
0.782676 0.684322
0.075367 0.693576
0.918124 0.653204
0.307076 0.023134
0.417425 0.994061
0.892191 0.054439
0.782941 0.766504
0.260038 0.456219
0.768334 0.838526
0.547331 0.0
0.303473 0.911236
0.702068 0.661595
0.363297 0.998657
0.942825 0.057047
0.724872 0.742771
0.160749 0.70695
0.65734 0.912324
0.612966 0.124475
0.357335 0.998194
0.936162 0.081731
0.808153 0.746108
0.240997 0.429148
0.678533 0.903442
0.638069 0.030643
0.126072 0.869042
0.896095 0.677832
0.814364 0.794737
0.474625 0.024236
0.120319 0.895384
0.945831 0.569593
0.499042 0.853089
0.413684 0.77967
0.997202 0.382025
0.011487 0.070245
0.897748 0.668811
0.230572 0.221668
0.47011 0.985818
0.867674 0.001585
0.972075 0.524181
0.179509 0.01066
0.579946 0.877416
0.436222 0.58571
0.545014 0.965345
0.780867 0.026769
0.739585 0.83523
0.406754 0.320095
0.755949 0.848862
0.55477 0.016153
0.42805 0.993234
0.907301 0.003883
0.919346 0.643992
0.245977 0.128692
0.627885 0.772644
0.207344 0.833282
0.888431 0.635828
0.111942 0.411398
0.693469 0.763123
0.192166 0.72765
0.711471 0.688071
0.046937 0.865487
0.439568 0.991472
0.894806 0.006631
0.695783 0.682478
0.032719 0.910758
0.568142 0.939117
0.620651 0.287876
0.298892 0.997564
0.989653 0.086657
0.342243 0.999867
0.982032 0.018914
0.791892 0.815784
0.48028 0.071759
0.507285 0.976476
0.809368 0.044936
0.537257 0.776209
0.247513 0.955554
0.957607 0.567215
0.22336 0.009691
0.32846 0.999236
0.974539 0.060242
0.708991 0.849575
0.413659 0.371736
0.650928 0.859351
0.400578 0.507235
0.714621 0.87994
0.596123 0.032248
0.275199 0.863221
0.659476 0.820179
0.312554 0.99933
0.999378 0.041018
0.525732 0.840236
0.373701 0.790716
0.540606 0.96696
0.798596 0.00044
0.325272 0.999004
0.973766 0.06789
0.410742 0.994911
0.89939 0.052915
0.353062 0.998246
0.938959 0.084314
0.707273 0.768737
0.208465 0.679579
0.711138 0.882414
0.602191 0.028267
0.394469 0.805925
0.42506 0.986081
0.803397 0.806005
0.493962 0.015599
0.629143 0.930702
0.698163 0.018248
0.675804 0.873615
0.458581 0.363515
0.561734 0.785677
0.252032 0.900591
0.789608 0.752534
0.232432 0.481251
0.507948 0.976621
0.820136 0.02225
0.568266 0.930126
0.585313 0.351874
0.851455 0.615243
0.008605 0.617248
0.608413 0.856414
0.385531 0.612513
0.632696 0.928955
0.69602 0.014973
0.616301 0.757609
0.180038 0.891013
0.777082 0.830757
0.526686 0.019163
0.14643 0.783103
0.772235 0.956986
0.911513 0.602257
0.088676 0.376962
0.13587 0.87503
0.887706 0.66966
0.975446 0.512585
0.171179 0.004251
0.511097 0.975759
0.817101 0.022085
0.351558 0.999194
0.956568 0.052022
0.902975 0.623045
0.115747 0.367556
0.972846 0.521555
0.176118 0.012215
0.062415 0.85056
0.986532 0.641272
0.745304 0.827864
0.390036 0.33557
0.812306 0.688094
0.110168 0.591358
0.853786 0.749622
0.41358 0.031836
0.704633 0.849012
0.407116 0.39122
0.386331 0.820773
0.457128 0.94785
0.737203 0.829422
0.383314 0.363386
0.674033 0.776916
0.216739 0.732599
0.785848 0.813099
0.425191 0.186825
0.819571 0.789383
0.47391 0.0114
0.611937 0.805518
0.275348 0.770594
0.384277 0.998051
0.950794 0.001031
0.581914 0.943574
0.656643 0.194194
0.572987 0.955434
0.764681 0.002448
0.997603 0.384128
0.024992 0.047187
0.32846 0.999236
0.974539 0.060242
0.212141 0.955659
0.922377 0.400132
0.554202 0.962216
0.772596 0.024766
0.364821 0.997827
0.92819 0.083334
0.739019 0.695335
0.07097 0.785688
0.624983 0.93264
0.697628 0.028087
0.32564 0.867167
0.600394 0.817562
0.503859 0.97748
0.815198 0.040095
0.414773 0.994987
0.917118 0.00983
0.592892 0.736453
0.146783 0.978068
0.432886 0.917622
0.58985 0.605427
0.950581 0.570711
0.153041 0.161372
0.368871 0.998536
0.94098 0.050084
0.683456 0.900176
0.625397 0.044708
0.478537 0.983994
0.859344 0.001731
0.515367 0.974506
0.8102 0.027389
0.080337 0.777941
0.886172 0.886352
0.414773 0.994987
0.917118 0.00983
0.350916 0.855273
0.551547 0.854029
0.723799 0.791417
0.26772 0.565806
0.337108 0.998433
0.952882 0.087011
0.564431 0.958617
0.7673 0.014653
0.787333 0.821443
0.514668 0.016746
0.417805 0.959153
0.706873 0.415426
0.768334 0.838526
0.547331 0.0
0.957641 0.566463
0.210034 0.03497
0.813455 0.795857
0.48807 0.0
0.364821 0.997827
