7000 2 2
0.767569 0.839178
0.546201 0.004396
0.70409 0.750349
0.168724 0.737233
0.857022 0.745426
0.405964 0.036945
0.895846 0.690899
0.348011 0.02492
0.861312 0.740235
0.407807 0.020399
0.376065 0.998043
0.932472 0.053317
0.516113 0.921883
0.559201 0.498205
0.684777 0.899705
0.634558 0.023765
0.506419 0.933822
0.594898 0.452888
0.625661 0.919891
0.588281 0.234757
0.804719 0.785741
0.359508 0.25483
0.986448 0.430546
0.006079 0.175974
0.478348 0.932123
0.599185 0.499102
0.853786 0.749622
0.41358 0.031836
0.861251 0.740209
0.404535 0.026976
0.693469 0.763123
0.192166 0.72765
0.508922 0.975893
0.80437 0.051622
0.789608 0.752534
0.232432 0.481251
0.89626 0.689998
0.341705 0.035656
0.451675 0.906973
0.553498 0.63397
0.615886 0.911916
0.5439 0.333783
0.694486 0.869893
0.466967 0.311754
0.076607 0.786974
0.899319 0.857063
0.763541 0.842611
0.552092 0.002745
0.07182 0.868213
0.992421 0.594159
0.741341 0.680612
0.043185 0.811474
0.949409 0.587948
0.241745 0.015502
0.578633 0.920854
0.556517 0.383381
0.451675 0.906973
0.553498 0.63397
0.92615 0.63777
0.284645 0.034764
0.801364 0.766101
0.285915 0.378352
0.946526 0.570315
0.128471 0.212617
0.621487 0.719071
0.105312 0.972477
0.845393 0.760134
0.433808 0.017077
0.368871 0.998536
0.94098 0.050084
0.147319 0.785937
0.772949 0.950591
0.522654 0.970415
0.766175 0.099866
0.532673 0.95521
0.673604 0.257837
0.337108 0.998433
0.952882 0.087011
0.629143 0.930702
0.698163 0.018248
0.374685 0.963934
0.751973 0.41268
0.404944 0.825167
0.443561 0.928788
0.895846 0.690899
0.348011 0.02492
0.913366 0.603031
0.09528 0.363596
0.334046 0.999993
0.99649 0.005655
0.276822 0.993731
0.985848 0.136994
0.898571 0.686087
0.333495 0.043401
0.67415 0.740338
0.142609 0.827182
0.325272 0.999004
0.973766 0.06789
0.420036 0.823645
0.425473 0.926208
0.815813 0.675286
0.087024 0.610991
0.581825 0.951951
0.754091 0.005482
0.69004 0.896373
0.6273 0.026382
0.929072 0.631885
0.276494 0.038512
0.678533 0.903442
0.638069 0.030643
0.426274 0.992773
0.881481 0.058761
0.945856 0.594805
0.228301 0.057097
0.622303 0.719734
0.106382 0.969659
0.472021 0.945828
0.640354 0.435772
0.394656 0.99688
0.922475 0.037716
0.692567 0.849342
0.397063 0.431546
0.968883 0.534235
0.182842 0.024138
0.693341 0.893864
0.612307 0.048472
0.507948 0.976621
0.820136 0.02225
0.66978 0.860948
0.414437 0.448355
0.672204 0.864853
0.427585 0.422173
0.775924 0.755455
0.224402 0.521062
0.766637 0.820647
0.403955 0.266703
0.88898 0.687882
0.265734 0.191671
0.527546 0.971039
0.804606 0.014387
0.809922 0.799493
0.491343 0.00323
0.528594 0.970586
0.796337 0.028759
0.016324 0.758456
0.993443 0.82892
0.846825 0.624074
0.01985 0.61627
0.367969 0.956337
0.735554 0.458179
0.342391 0.999748
0.976143 0.030411
0.88533 0.663497
0.173757 0.338813
0.749753 0.847626
0.48927 0.154864
0.6793 0.870259
0.450668 0.369874
0.677878 0.903891
0.640746 0.026804
0.53926 0.967036
0.779499 0.040957
0.408127 0.973722
0.762261 0.327442
0.735044 0.865125
0.572442 0.031404
0.919367 0.590099
0.081595 0.362593
0.700368 0.889866
0.628012 0.001645
0.736915 0.863721
0.570657 0.030504
0.723453 0.72238
0.118389 0.76147
0.903092 0.679217
0.334386 0.025911
0.588486 0.824342
0.318246 0.753316
0.766637 0.820647
0.403955 0.266703
0.76109 0.785894
0.285504 0.464858
0.366207 0.998399
