10000 2 2
0.992909 0.401725
0.000008 0.131538
0.348100 0.957037
0.755605 0.458650
0.683323 0.889154
0.532767 0.218959
0.804878 0.660857
0.047045 0.678865
0.220328 0.815214
0.679297 0.934693
0.658627 0.851673
0.383502 0.519416
0.490685 0.980911
0.830965 0.034571
0.868484 0.625689
0.053462 0.529700
0.659076 0.914986
0.671149 0.007703
0.861399 0.738756
0.383416 0.066842
0.543177 0.865467
0.417486 0.686773
0.291123 0.827979
0.588977 0.930437
0.228738 0.934692
0.846167 0.526929
0.792744 0.688447
0.091965 0.653919
0.536982 0.863678
0.415999 0.701191
0.089939 0.827371
0.910321 0.762198
0.933348 0.622832
0.262453 0.047464
0.433978 0.970065
0.736082 0.328234
0.323924 0.885694
0.632639 0.756411
0.161022 0.949088
0.991036 0.365339
0.524259 0.771351
0.247039 0.982550
0.247341 0.879945
0.722660 0.753356
0.646752 0.920501
0.651519 0.072685
0.273951 0.841980
0.631635 0.884707
0.783607 0.770937
0.272710 0.436412
0.328110 0.953599
0.766495 0.477732
0.874647 0.695308
0.237774 0.274907
0.840952 0.756666
0.359265 0.166507
0.384810 0.838451
0.486517 0.897656
0.396532 0.996240
0.909208 0.060564
0.183276 0.929755
0.904653 0.504523
0.648192 0.897233
0.516292 0.319033
0.111909 0.909361
0.986640 0.493977
0.920275 0.645889
0.266144 0.090732
0.349391 0.998688
0.947764 0.073750
0.628738 0.897193
0.500707 0.384142
0.537126 0.792335
0.277082 0.913817
0.560809 0.913107
0.529747 0.464446
0.368871 0.998536
0.940980 0.050084
0.208156 0.867221
0.761514 0.770205
0.446884 0.986981
0.827817 0.125365
0.815873 0.639664
0.015868 0.688455
0.166945 0.896072
0.868247 0.629543
0.246449 0.887931
0.736224 0.725412
0.005426 0.724992
0.999418 0.888572
0.865180 0.702591
0.233195 0.306322
0.687790 0.833741
0.351015 0.513274
0.321706 0.858049
0.591114 0.845982
0.469943 0.841579
0.412081 0.841511
0.795700 0.763462
0.269317 0.415395
0.552094 0.915757
0.537304 0.467918
0.881424 0.701272
0.287212 0.178328
0.796371 0.715838
0.153720 0.571655
0.520338 0.973001
0.802406 0.033053
0.538708 0.914327
0.534450 0.498480
0.058821 0.815471
0.955361 0.748293
0.333371 0.843407
0.554584 0.890737
0.295459 0.858083
0.624849 0.842040
0.934101 0.600221
0.159767 0.212751
0.558050 0.957272
0.714710 0.130427
0.943135 0.561882
0.090990 0.274588
0.930914 0.538084
0.003000 0.414293
0.800338 0.652629
0.026876 0.709820
0.273904 0.985498
0.937898 0.239911
0.889581 0.661903
0.180896 0.317540
0.142487 0.882239
0.886990 0.652059
0.744524 0.733069
0.150335 0.681346
0.723393 0.835670
0.385815 0.387725
0.744513 0.852405
0.499741 0.147533
0.325108 0.858245
0.587187 0.845576
0.281490 0.818191
0.590109 0.955409
0.696681 0.886897
0.556146 0.148151
0.149519 0.938643
0.983306 0.408767
0.806617 0.705560
0.141820 0.564899
0.772940 0.767974
0.252126 0.488514
0.375553 0.817081
0.464031 0.961095
0.950786 0.562126
0.126031 0.199758
0.652551 0.825818
0.319250 0.629269
0.774000 0.712507
0.126712 0.651254
0.313742 0.871374
0.621634 0.803073
0.781622 0.762405
0.247842 0.476432
0.805321 0.792073
0.389314 0.203250
0.702888 0.679509
0.028375 0.901673
0.803639 0.799971
0.426497 0.142021
0.183163 0.947592
0.947486 0.410313
0.650799 0.734755
0.131189 0.885648
0.970255 0.511100
0.092174 0.162198
0.922626 0.581485
0.071064 0.365339
0.913944 0.653254
0.253057 0.135109
0.322733 0.957737
0.783153 0.455307
0.719774 0.824600
0.349524 0.452300
0.125828 0.783853
0.808945 0.931674
0.575951 0.944070
0.651646 0.215248
0.228011 0.826094
0.679592 0.908922
0.583450 0.789236
0.250126 0.860860
0.591358 0.891279
0.471262 0.505956
0.325640 0.867167
0.600394 0.817562
0.346092 0.956416
0.755844 0.462245
0.094075 0.868294
0.951367 0.632739
0.456079 0.850612
0.439330 0.824697
0.297605 0.900030
0.688981 0.702207
0.008134 0.697155
0.987147 0.954415
0.337488 0.982850
0.851270 0.289316
0.527656 0.914705
0.537426 0.514435
0.891426 0.629331
0.103434 0.414028
0.321205 0.848010
0.576717 0.876566
0.502308 0.867372
0.440039 0.729748
0.136355 0.861929
0.869264 0.715642
0.197607 0.883469
0.800720 0.706535
0.587206 0.949688
0.741716 0.019095
0.192123 0.927580
0.886031 0.524987
0.807128 0.801093
0.463323 0.065194
0.374186 0.950094
0.713422 0.488943
0.325496 0.906561
0.667679 0.682049
0.589925 0.763914
0.199555 0.916634
0.093910 0.783998
0.865883 0.890019
0.711356 0.877624
0.543948 0.139194
0.374326 0.806889
0.450347 0.989362
0.816724 0.731370
0.215532 0.446024
0.714265 0.813529
0.315732 0.514659
0.233872 0.952701
0.881504 0.439726
0.441581 0.859607
0.467532 0.806650
0.818994 0.776532
0.365158 0.211519
0.254596 0.990454
0.999121 0.153604
0.390097 0.920666
0.630488 0.616350
0.999999 0.334417
0.000595 0.000879
0.213558 0.881212
